# Segments csv adapted from original balanced_train_segments provided by audioset
# num_ytids=582, num_segs=582, num_unique_labels=7, num_positive_labels=Dunno
# YTID, start_seconds, end_seconds, positive_labels
SavkOa_GGLs, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
Sr4ufSj2Nq8, 16.000, 26.000, "/m/014zdl,/m/09x0r"
SsB-AP-fcSY, 50.000, 60.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
T1cYDKFI1is, 350.000, 360.000, "/m/06mb1,/m/07r10fb"
T8ohX1UzM7Q, 20.000, 30.000, "/m/07qwyj0,/m/0ngt1"
TNK2G4wY46g, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
TYoYRlICcZU, 440.000, 450.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
TaamX_ehKnU, 120.000, 130.000, "/m/02_41,/m/03m9d0z"
TdDBJR2XKTA, 0.000, 8.000, "/m/014zdl,/m/07qsvvw"
TeA1puWNGgw, 350.000, 360.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
TvkwSM2RR4s, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
U5dlogM7k9g, 150.000, 160.000, "/m/02_41"
U8LvZzg_ruc, 210.000, 220.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
U8wU3xFj3TA, 380.000, 390.000, "/m/03m9d0z,/m/06q74"
UCuylpOa2IE, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
UFAGCTDB7EY, 30.000, 40.000, "/m/032s66,/m/0_1c"
UGUHMtvHhYI, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
UKMMD3z4qX4, 70.000, 80.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
ULFhHR0OLSE, 50.000, 60.000, "/m/02mfyn,/m/0ngt1"
UN84r_4GTdQ, 20.000, 30.000, "/m/032s66,/m/0_1c"
UOSl9vrp0Vs, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
Uj266NF1mUk, 0.000, 5.000, "/m/014zdl,/m/07pws3f"
UmOOGxXbEuc, 30.000, 40.000, "/m/014zdl"
UrToRNte8cU, 10.000, 20.000, "/m/02_41,/m/03m9d0z"
V95di2o3rRg, 80.000, 90.000, "/m/032s66,/m/04zjc"
VB7wFpHHmF8, 10.000, 20.000, "/m/026fgl,/m/03m9d0z,/m/0f8s22,/t/dd00092"
VcQsSCgypQU, 110.000, 120.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
VzEmLYAcX_4, 120.000, 130.000, "/m/02_41,/m/03m9d0z"
W3wJP5gp4rE, 10.000, 20.000, "/m/014zdl"
W6GWAWBuJFo, 30.000, 40.000, "/m/032s66,/m/0_1c"
W7feeDJ8iNk, 110.000, 120.000, "/m/032s66,/m/073cg4"
W8WFs-QDZnc, 9.000, 19.000, "/m/032s66,/m/0_1c"
W8b5T4LJCOw, 10.000, 20.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
WA49Qjw52lg, 10.000, 20.000, "/m/032s66,/m/04zjc"
WdD4TtenRPA, 60.000, 70.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/056ks2,/m/05kq4,/t/dd00092"
WoBYgyQqQKk, 30.000, 40.000, "/m/032s66,/m/0_1c"
WoWhNyJll9I, 60.000, 70.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
X2Urv2KkQqU, 220.000, 230.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
X5s1jA9YJlo, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/05kq4"
XREr4wTwG04, 30.000, 40.000, "/m/032s66,/m/04zjc,/m/0c1dj"
XVJvCtE1hEU, 110.000, 120.000, "/m/032s66,/m/0_1c"
Xazsdjxx8lM, 170.000, 180.000, "/m/032s66,/m/073cg4"
XgLQ4gHHb8g, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
Xoma_14dg08, 10.000, 20.000, "/m/032s66,/m/04zjc"
Xug8OJNzEvI, 70.000, 80.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
Xy8fR4pJNmo, 200.000, 210.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
Xyf_kzNG-iA, 350.000, 360.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
Y0Aibvz4GS0, 160.000, 170.000, "/m/02_41"
YGYKAG2q19o, 370.000, 380.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
YHW0XmpLi2k, 0.000, 7.000, "/m/032s66,/m/04zjc"
YMrF9YkALDE, 8.000, 18.000, "/m/014zdl,/m/07qsvvw"
YhLgb_mzFbs, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
YqGivcrdNhw, 13.000, 23.000, "/m/032s66,/m/0_1c"
YrCByX3Lm8Y, 50.000, 60.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
YvOAduVZfJE, 380.000, 390.000, "/m/032s66,/m/073cg4"
YwdNnzWmiGc, 460.000, 470.000, "/m/032s66,/m/073cg4"
YxRbaNArrdA, 400.000, 410.000, "/m/02_41,/m/07qfr4h,/m/07yv9,/m/09x0r"
Yxdd4q90B0E, 20.000, 30.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092"
Yxt9ASRCnaE, 0.000, 5.000, "/m/014zdl,/m/07qsvvw"
YyZkOm4Q9Is, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
Z-TXRCy2X3A, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
ZJC1zEC8G88, 350.000, 360.000, "/m/019jd,/m/02rlv9,/m/03m9d0z"
ZLX0rdNJsww, 200.000, 210.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
ZM6krn037N4, 70.000, 80.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
ZaeARmx4m0k, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
Zb10a9nW0ok, 50.000, 60.000, "/m/06mb1,/m/07qwyj0"
Zb_aIF1Wb44, 170.000, 180.000, "/m/02_41"
ZgaGheLPXys, 230.000, 240.000, "/m/014zdl,/m/09x0r,/m/0g6b5"
ZhEV3H3mCAg, 30.000, 40.000, "/m/032s66,/m/0_1c"
ZthT5nwFkJg, 60.000, 70.000, "/m/02_41"
ZuF8hkiuDRQ, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r"
_0JKl45OmKY, 140.000, 150.000, "/m/014zdl,/m/09x0r,/t/dd00125"
_5x_-aTNCjU, 100.000, 110.000, "/m/032s66,/m/073cg4"
_76zOFOi7Xo, 200.000, 210.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092"
_A4J2p4Dx6s, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
_MXjq0eaIVk, 60.000, 70.000, "/m/019jd,/m/034srq,/m/05kq4,/m/06q74"
_RbYie-Fxo4, 50.000, 60.000, "/m/026fgl,/m/03m9d0z,/m/0f8s22"
_VKNhUxcvUw, 1.000, 11.000, "/m/014zdl,/m/07qsvvw"
_lGsMYx8ezI, 70.000, 80.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
_pelJnqTReE, 13.000, 23.000, "/m/032s66,/m/0_1c"
_pgjMATDeSQ, 20.000, 30.000, "/m/032s66,/m/04zjc"
_s9WXTeZccA, 0.000, 9.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw"
a2YgBv4l_v8, 10.000, 20.000, "/m/06mb1,/m/07qwyj0,/m/07r10fb,/t/dd00038"
a4nkA0NL4Hw, 0.000, 9.000, "/m/032s66,/m/073cg4"
a6HE939n-Jk, 0.000, 10.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
aDMsH8STzE8, 100.000, 110.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
aLShWsDr7oQ, 100.000, 110.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
aMxLy5s3y8k, 30.000, 40.000, "/m/032s66,/m/0_1c"
aVuoBwZxcJ4, 480.000, 490.000, "/m/032s66,/m/04zjc"
alSAxo29qms, 0.000, 10.000, "/m/014zdl,/m/0g6b5"
apwQu55-5OI, 2.000, 12.000, "/m/014zdl,/m/07qsvvw"
awGEJJDYVGk, 30.000, 40.000, "/m/032s66,/m/0_1c"
b28rQfs-Z2w, 100.000, 110.000, "/m/02_41"
bBdxLMRX5rs, 30.000, 40.000, "/m/032s66,/m/0_1c"
bW_PMIAIHBE, 40.000, 50.000, "/m/05kq4,/m/07hvw1,/m/0jb2l"
brbEtmu2_MA, 100.000, 110.000, "/m/032s66,/m/073cg4"
c65F3Bvn2y8, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
cEHnqMIacho, 0.000, 10.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
cKK0oZrwed8, 30.000, 40.000, "/m/032s66,/m/0_1c"
cVxS2FAacrY, 30.000, 40.000, "/m/032s66,/m/073cg4"
cYx-7UBAIZw, 4.000, 14.000, "/m/03m9d0z,/m/0hsrw,/t/dd00092"
ci0SHipBCMs, 360.000, 370.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
cmllUfmgZsY, 110.000, 120.000, "/m/02_41"
cwunY0NgTi4, 20.000, 30.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
cz6oxIlmw_M, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
d5jxfxK6xUg, 30.000, 40.000, "/m/014zdl,/m/09x0r"
d61xTv_eJUw, 150.000, 160.000, "/m/032s66,/m/073cg4"
dI9HTTk6Mgs, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
dJudErPaMWI, 0.000, 10.000, "/m/03m9d0z,/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038,/t/dd00092"
dLEDy35kbEg, 0.000, 6.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw"
dM0bxfuu2eI, 230.000, 240.000, "/m/06mb1,/m/07qwyj0"
dQcv6M8mMGE, 16.000, 26.000, "/m/014zdl,/m/07pxg6y,/m/09x0r"
d_6LsqvvEp0, 180.000, 190.000, "/m/032s66,/m/04zjc"
dqJWTzC3s8I, 190.000, 200.000, "/m/032s66,/m/073cg4"
dwP43cX6Ra4, 170.000, 180.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
dxcs_lpcwj0, 80.000, 90.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
eSI3y1oXXyw, 50.000, 60.000, "/m/032n05,/m/04rlf,/m/05kq4,/m/09x0r"
eZvnPXlzG4o, 110.000, 120.000, "/m/06mb1,/m/07qwyj0,/t/dd00038"
eceLeLKCo6A, 30.000, 40.000, "/m/014zdl,/m/07pxg6y,/m/09x0r"
ekix8JsPfXo, 30.000, 40.000, "/m/034srq,/m/05kq4,/m/07qwyj0"
erTNk5mXucI, 40.000, 50.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
eywoMnysS10, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
fWos7Z_zDgg, 0.000, 10.000, "/m/014zdl"
fY5cWL4SUmw, 60.000, 70.000, "/m/06mb1,/t/dd00038"
faWvKxwpJX8, 0.000, 10.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
fcWIVV6iKNw, 30.000, 40.000, "/m/014zdl,/m/09x0r"
fee8oYWdGck, 90.000, 100.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
fu5PSTbkCTY, 23.000, 33.000, "/m/032s66,/m/073cg4"
fvYPQygklIo, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/03qtwd,/m/06q74,/t/dd00092"
g1cdo9nKQHY, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
gPZscoUwABA, 140.000, 150.000, "/m/032s66,/m/04zjc"
gS6EJd0gxx8, 80.000, 90.000, "/m/02_41"
gVgfohZexjk, 510.000, 520.000, "/m/014zdl"
gh2cTFdUM74, 210.000, 220.000, "/m/019jd,/m/05kq4,/m/0hsrw"
gp_D8r-2hwk, 30.000, 40.000, "/m/014zdl"
guhbZzPfyG4, 70.000, 80.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
h5gtwyez9HY, 70.000, 80.000, "/m/032s66,/m/04zjc"
h6voPlJG0m0, 500.000, 510.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
hAWnwjMmDO4, 30.000, 40.000, "/m/032s66,/m/0_1c"
hBq7Bdexp-M, 180.000, 190.000, "/m/014zdl,/m/032s66,/m/04zjc"
hGklLddzBQA, 530.000, 540.000, "/m/032s66,/m/0_1c"
hMvUaNs5kQo, 70.000, 80.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
hPdH5gl1fTo, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
hVXaWkX_KOw, 430.000, 440.000, "/m/032s66,/m/073cg4"
hWSvuq56hlM, 30.000, 40.000, "/m/032s66,/m/073cg4"
hZ13aU7-npc, 100.000, 110.000, "/m/032s66,/m/0_1c"
hcGOcwEtOSo, 460.000, 470.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
hi6OuLJwvYk, 22.000, 32.000, "/m/014zdl,/m/07qsvvw"
hkPMts4DS3Y, 210.000, 220.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
hnKRraemix8, 400.000, 410.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
i-q5XKBVGWI, 30.000, 40.000, "/m/032s66,/m/04zjc"
iHZWVC6q6U8, 60.000, 70.000, "/m/06mb1,/t/dd00038"
iPL76K7w9yc, 50.000, 60.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
iTt7--azNtg, 30.000, 40.000, "/m/032s66,/m/04zjc"
iXCg-9B_K_8, 260.000, 270.000, "/m/032s66,/m/04zjc"
iY1nWLSPwJc, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/056ks2"
ic_xXsNZ9aM, 21.000, 31.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
j0EIiaKEzGs, 300.000, 310.000, "/m/02_41,/m/03m9d0z"
j9UFjooPrqs, 0.000, 10.000, "/m/032s66,/m/04zjc"
jDdYqpYoIGY, 100.000, 110.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
jUFNFPgfaaY, 530.000, 540.000, "/m/032s66,/m/073cg4"
jdiphmOtFVU, 50.000, 60.000, "/m/032s66,/m/073cg4"
jjJgbpw0QmA, 0.000, 10.000, "/m/03m9d0z,/m/09t49,/t/dd00129"
jotE032i05c, 190.000, 200.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
jwbQ60-plVg, 50.000, 60.000, "/m/032s66,/m/04zjc"
k17Xq-wWn6w, 110.000, 120.000, "/m/032s66,/m/04zjc"
kHlH-Ys2CSs, 150.000, 160.000, "/m/019jd,/m/02rlv9,/m/05kq4"
kcnc66tQlxg, 30.000, 40.000, "/m/032s66,/m/0_1c"
keDDfzMRHfg, 80.000, 90.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
kh2edY_BH2E, 20.000, 30.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
knn0QET_7DY, 30.000, 40.000, "/m/06mb1,/t/dd00038"
kseqhhdlsg0, 130.000, 140.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
l21f-RphoQU, 60.000, 70.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
l4Z5jciACfM, 550.000, 560.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
l7mSUe1bxyE, 30.000, 40.000, "/m/032s66,/m/0_1c"
lBnjix5PDHI, 60.000, 70.000, "/m/02_41"
lNnj9q0oVLY, 90.000, 100.000, "/m/032s66,/m/073cg4"
lWDYbFDhV8k, 20.000, 30.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
lmEiT0_7b0k, 30.000, 40.000, "/m/032s66,/m/0_1c"
m3M8wMyXmUk, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/m/03vt0,/m/09xqv"
mIkW7mWlnXw, 30.000, 40.000, "/m/032s66,/m/03m9d0z,/m/073cg4,/t/dd00092"
mi-s3pLeR3U, 30.000, 40.000, "/m/06mb1,/m/0ngt1"
mk3b2BgeyhA, 40.000, 50.000, "/m/032s66,/m/073cg4"
mm3rBzXQI-k, 0.000, 10.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
mmAigxjQbtE, 100.000, 110.000, "/m/032s66,/m/04zjc"
mmFy-IgqOY8, 40.000, 50.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092"
mpS0tUb_4q8, 60.000, 70.000, "/m/06mb1,/m/07qwyj0"
msZvt9_kbuU, 20.000, 30.000, "/m/02_41"
mxgSJtIvyQg, 170.000, 180.000, "/m/019jd,/m/02rlv9,/m/03m9d0z"
my65DVXCPu4, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
nD_HctFk3Hc, 570.000, 580.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
nNSPgjtWi60, 20.000, 30.000, "/m/0jb2l,/m/0ngt1"
ncmbVqH7rKE, 300.000, 310.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
neLgGXf0XJ4, 20.000, 30.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
nfhsxetUM5Q, 210.000, 220.000, "/m/06mb1,/m/07qwyj0"
nhAismtQmkY, 30.000, 40.000, "/m/032s66,/m/04zjc,/m/0c1dj"
nuuykD2akvI, 28.000, 38.000, "/m/032s66,/m/073cg4"
nyR4ONkiUaU, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
nyoCE83Lg-c, 530.000, 540.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
o0-zzs1GDc4, 50.000, 60.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
o4OMrBqHTRc, 140.000, 150.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
oTS4jW77rTQ, 50.000, 60.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
okXKlLF2lh0, 230.000, 240.000, "/m/032s66,/m/04zjc"
okpTQM-Ft7A, 70.000, 80.000, "/m/06mb1,/m/07qwyj0,/m/07r10fb,/t/dd00038"
opnG6qoVYzM, 30.000, 40.000, "/m/032s66,/m/04zjc"
pNTLvDgzQvM, 10.000, 20.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
pVwPoANEqgU, 150.000, 160.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
pZF-hff52ts, 60.000, 70.000, "/m/032s66,/m/04zjc"
paBYh4Sgs64, 140.000, 150.000, "/m/014zdl,/m/04rlf,/m/09x0r"
peqGE-BKFb4, 530.000, 540.000, "/m/02_41"
pfsF7y3fBgo, 130.000, 140.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
pu0Xo4gjA7c, 18.000, 28.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
q-P6YlGm4uY, 30.000, 40.000, "/m/032s66,/m/073cg4"
q838lUfyL-E, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
qBLiT_0wwM4, 30.000, 40.000, "/m/032s66,/m/04zjc"
qDvjPPKHZlI, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
qQftDhgC51A, 90.000, 100.000, "/m/02_41"
qSdPcsulqe4, 200.000, 210.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
qqMCiiZOaIA, 40.000, 50.000, "/m/032s66,/m/0_1c"
qqvt3ra8hZk, 60.000, 70.000, "/m/0jb2l,/m/0ngt1"
qr7Z_1WM8pg, 30.000, 40.000, "/m/032s66,/m/073cg4"
r3YX7kA3wB8, 80.000, 90.000, "/m/02_41"
r5kMQR8qbcQ, 30.000, 40.000, "/m/026fgl,/m/03m9d0z,/m/0f8s22,/t/dd00092"
rBdrfl0xivM, 80.000, 90.000, "/m/032s66,/m/04zjc"
rHrpcMubkZ0, 500.000, 510.000, "/m/06mb1,/m/07r10fb"
rK7LRuvEnHQ, 30.000, 40.000, "/m/032s66,/m/04zjc"
rPH94rNhZl0, 10.000, 20.000, "/m/032s66,/m/04zjc,/m/0_1c"
rTaWJ4gZ7g0, 27.000, 37.000, "/m/032s66,/m/0_1c"
roxImnh9YTI, 30.000, 40.000, "/m/032s66,/m/0_1c"
rp3cD2jWlVE, 560.000, 570.000, "/m/032s66,/m/073cg4"
rrGbQeCIQEc, 0.000, 10.000, "/m/06mb1,/m/07qwyj0,/m/0jb2l,/m/0ngt1"
ry4PXhwNgI4, 160.000, 170.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
s5JPbWkRXKs, 30.000, 40.000, "/m/014zdl"
s8uTcJJXmPM, 90.000, 100.000, "/m/06mb1,/m/07qwyj0"
sA73ScSPS30, 0.000, 10.000, "/m/032s66,/m/04zjc"
sVpj-evVHxs, 150.000, 160.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
s_0sJckueug, 590.000, 600.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
scgXjJOykRA, 100.000, 110.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
sq3jcffMfwU, 0.000, 4.000, "/m/032s66,/m/07pws3f"
svGU7yB_AXw, 30.000, 40.000, "/m/032s66,/m/0_1c"
t-OfBs9eVZ0, 0.000, 10.000, "/m/019jd,/m/034srq,/m/05kq4,/m/0hsrw"
tTtuoCraB1Y, 10.000, 20.000, "/m/032s66,/m/04zjc"
tUIVZ_NR59k, 170.000, 180.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
tVZzdtnZaJk, 30.000, 40.000, "/m/014zdl,/m/09x0r"
tY0blkKvjPg, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
t_zbXrKUDEE, 280.000, 290.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/t/dd00038"
toDcLiHJUEA, 140.000, 150.000, "/m/032s66,/m/04zjc"
ttCOebeJ59A, 510.000, 520.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
tuZYdoic2lk, 10.000, 20.000, "/m/014zdl,/m/09x0r,/t/dd00129"
tulo2-_Gmhg, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
u7KaWl9PTo0, 240.000, 250.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
uCm-Rsvrw0s, 0.000, 8.000, "/m/032s66,/m/0_1c"
uLETIQnJM44, 30.000, 40.000, "/m/032s66,/m/0_1c"
uLQPPdAKp1w, 20.000, 30.000, "/m/02_41"
uUSsG40KbhM, 30.000, 40.000, "/m/06mb1,/m/07r10fb"
u_KQFX8hZyk, 0.000, 10.000, "/m/0jb2l,/m/0ngt1"
ucJC2w8dLg4, 10.000, 20.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
ukO-_sq-u6U, 50.000, 60.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
upxh7mZ5IBo, 160.000, 170.000, "/m/032s66,/m/04zjc"
uqtwOTsOF7I, 30.000, 40.000, "/m/032s66,/m/0_1c"
v56paXFFfig, 20.000, 30.000, "/m/032s66,/m/0_1c"
vHHcJ6fcKEI, 50.000, 60.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/0hsrw,/t/dd00092"
vJwCeEoc6Ss, 290.000, 300.000, "/m/032s66,/m/073cg4"
vQWFMfbDJyI, 110.000, 120.000, "/m/032s66,/m/0_1c"
vQdYJv4Mebk, 10.000, 20.000, "/m/032s66,/m/04zjc"
vXOhbFavtqU, 60.000, 70.000, "/m/032s66,/m/04zjc,/m/0_1c"
vXOwQ7_5f3M, 360.000, 370.000, "/m/02_41"
vcmuZ3MDSK8, 20.000, 30.000, "/m/032s66,/m/04zjc"
vmCvyAgLJWc, 26.000, 36.000, "/m/0jb2l,/m/0ngt1"
vwqISkG7o50, 140.000, 150.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
w2AKKeN2otQ, 0.000, 10.000, "/m/014zdl"
w82xpBR_Z4A, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
wRO3h_zt1b4, 20.000, 30.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
wRVZAD1pfeo, 80.000, 90.000, "/m/032s66,/m/04zjc"
wdVYP2ijnew, 120.000, 130.000, "/m/032s66,/m/073cg4"
woVeO6XRBEY, 30.000, 40.000, "/m/032s66,/m/0_1c"
wtA8A8_jBo4, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
xFzsYFhrHtk, 1.000, 11.000, "/m/032s66,/m/0_1c"
xOUZBQdeXGc, 400.000, 410.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
xWfYh7-y7CA, 110.000, 120.000, "/m/032s66,/m/073cg4"
xoMIgDqK-Fk, 580.000, 590.000, "/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
y2A1Pmiu7yw, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
yA_HhB94RK0, 70.000, 80.000, "/m/06mb1,/m/07qwyj0,/m/0ngt1"
yFmmu6irQrk, 20.000, 30.000, "/m/014zdl,/m/02p3nc,/m/04rlf,/m/07qsvvw,/m/09x0r"
yYqURVoqlXw, 60.000, 70.000, "/m/032s66,/m/0_1c"
yx-gN-b5yLY, 30.000, 40.000, "/m/032s66,/m/0_1c"
yyrvlwuFyMU, 90.000, 100.000, "/m/032s66,/m/04zjc"
zC3MxGNQ4fY, 30.000, 40.000, "/m/032s66,/m/0_1c"
zF_DBcU9p4U, 10.000, 20.000, "/m/019jd,/m/034srq,/m/05kq4,/m/06q74"
zHy43cBfK9M, 30.000, 40.000, "/m/032s66,/m/04zjc"
zIp0QqCfYAE, 60.000, 70.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
zNswU3Pmyn0, 30.000, 40.000, "/m/02_41"
zlt89JkjR8c, 40.000, 50.000, "/m/06mb1,/m/07qwyj0"
zu53y8M2xBc, 20.000, 30.000, "/m/032s66,/m/073cg4"
