# Segments csv adapted from original eval_segments provided by audioset
# num_ytids=Dunno, num_segs=Dunno, num_unique_labels=Dunno, num_positive_labels=Dunno
# YTID, start_seconds, end_seconds, positive_labels
Dh99fAvwjMc, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
7fWc1XYNUnk, 21.000, 31.000, "/m/014zdl,/m/09x0r"
4w2VMA2pdYo, 150.000, 160.000, "/m/014zdl,/m/09x0r"
Nd2Q9HhrY_4, 490.000, 500.000, "/m/0jb2l,/m/0ngt1"
Ol-XhsCaC8I, 0.000, 10.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/t/dd00092"
-8_WW57c8S0, 530.000, 540.000, "/m/032s66"
0QUyf6fYJOo, 28.000, 38.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
1m1H3CCXVSo, 27.000, 37.000, "/m/03m9d0z"
8Qby5cRvIC0, 10.000, 20.000, "/m/014zdl,/m/09x0r"
4RXplxL_qD0, 30.000, 40.000, "/m/032s66"
8KtpVL_1r5I, 30.000, 40.000, "/m/014zdl,/m/09x0r"
050nJb7x1dA, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
52bVHNtimMk, 510.000, 520.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
IVjcSfI5l84, 130.000, 140.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
1dU6O8zTcSk, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
95nBY8jYVIY, 40.000, 50.000, "/m/014zdl,/m/09x0r"
123lffUmAqg, 10.000, 20.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
JOyDnPX8WRk, 350.000, 360.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
2KCUpB_f5hI, 20.000, 30.000, "/m/015p6,/m/03m9d0z"
0BqINyy1Hrc, 500.000, 510.000, "/m/03m9d0z,/t/dd00092"
1n6ddIccNzE, 0.000, 10.000, "/m/03m9d0z"
0LxNf5ojt9c, 30.000, 40.000, "/m/06mb1,/t/dd00038"
LSkqJMxxxAg, 280.000, 290.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
7Aa5orv2MuM, 30.000, 40.000, "/m/014zdl,/t/dd00129"
4gWwOA9JWZ0, 530.000, 540.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
7scT-QfX1qI, 440.000, 450.000, "/m/032s66,/m/04rlf"
1vob1xXKl54, 570.000, 580.000, "/m/03m9d0z,/m/04rlf,/m/04szw,/m/09x0r"
IlJ2Y9Y06ns, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
0K4EDNi4pe0, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
DQNZnaVbMfU, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
FfhtdxBVE9M, 10.000, 20.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
--Bu2xe4OSo, 430.000, 440.000, "/m/019jd,/m/03m9d0z,/m/07qwyj0,/m/07yv9,/m/09x0r,/t/dd00092,/t/dd00129"
FOP-uGINjKQ, 20.000, 30.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
3WDaHYBMUuk, 470.000, 480.000, "/m/032s66,/m/09x0r"
1BGQamdgxXA, 300.000, 310.000, "/m/034srq,/m/03m9d0z"
0S4hnlDVZ0g, 0.000, 4.000, "/m/032s66"
50h8l9uZlJ4, 15.000, 25.000, "/m/032s66,/m/04zjc,/m/0_1c"
UOtVGjTvkTQ, 50.000, 60.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
8fIylsR0Qy8, 0.000, 6.000, "/m/032s66,/m/09x0r"
1nK_Ol90Kms, 30.000, 40.000, "/m/014zdl"
-fqqe48M5Lc, 20.000, 30.000, "/m/06mb1"
-j8iIjE3ioU, 260.000, 270.000, "/m/032s66,/m/04zjc"
1uMjZcNQ6Ps, 27.000, 37.000, "/m/014zdl"
59mNEcZljVw, 30.000, 40.000, "/m/06mb1,/t/dd00038"
4FAoIU6R9Rs, 0.000, 8.000, "/m/014zdl"
-F8R3TfLito, 30.000, 40.000, "/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092"
3TmB4BfSxKk, 20.000, 30.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
7hfyAxGE9Js, 350.000, 360.000, "/m/032s66,/m/09x0r"
33a0gkku5Q4, 0.000, 10.000, "/m/032s66"
GT6VEFhyezk, 9.000, 19.000, "/m/03m9d0z,/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038,/t/dd00092"
-R4-Af_murw, 10.000, 20.000, "/m/03m9d0z,/m/09x0r"
B--pobVy5ns, 10.000, 20.000, "/m/014zdl,/m/07qqyl4"
777ZFgEfOpw, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
C-qfG-cGh-c, 80.000, 90.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
3ZZ9QqKtfpU, 90.000, 100.000, "/m/032s66"
5VbsY0BY764, 30.000, 40.000, "/m/06mb1,/t/dd00038"
6cwXFTkvnEg, 130.000, 140.000, "/m/032s66,/m/04zjc"
-Yl6CTpfAFs, 3.000, 13.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
1Nv5hELfN6U, 29.000, 39.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
R7RDdkpgnws, 170.000, 180.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
VXxAxgU6AUs, 0.000, 10.000, "/m/014zdl,/m/02_41"
0sp4zI5ohiI, 290.000, 300.000, "/m/03m9d0z,/m/09x0r"
NFufyPT26Lg, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
61jfY4aTuSA, 6.000, 16.000, "/m/06mb1"
0N5nRaCcnwY, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
15KdyDOKnZU, 450.000, 460.000, "/m/032s66,/m/04zjc"
-ks2n6wyKn0, 100.000, 110.000, "/m/032s66"
1vnl-z7SQFg, 90.000, 100.000, "/m/06mb1"
4GQxxf6dmOg, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
-brTVDJPWrg, 70.000, 80.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
7OFLo7fuUPw, 0.000, 10.000, "/m/014zdl,/m/02_41"
pOvHvp3RLCQ, 460.000, 470.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
7rboBCQyu_U, 18.000, 28.000, "/m/014zdl,/m/09x0r"
4GoLMvLuQco, 10.000, 20.000, "/m/032s66"
4o03Uqv6VFI, 110.000, 120.000, "/m/06mb1,/t/dd00038"
NkpQrVfFmeM, 240.000, 250.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
1O8Wb8Ro1t0, 7.000, 17.000, "/m/014zdl"
1YMIuBtodxQ, 490.000, 500.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
KNi3fiTCE4g, 140.000, 150.000, "/m/019jd,/m/03m9d0z,/m/05kq4,/t/dd00092"
O1lFAAT9yvY, 170.000, 180.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
8Ki-S7E3HDA, 0.000, 7.000, "/m/014zdl"
W5tER3SFeUE, 210.000, 220.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
1FydE1u_uK0, 0.000, 10.000, "/m/019jd,/m/03m9d0z,/m/07yv9"
-ftGz9flNC4, 30.000, 40.000, "/m/014zdl,/m/04rlf"
MwdXYNNk8Mc, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
2C_rfK4K35Q, 0.000, 6.000, "/m/014zdl"
1mIiqLQ0lTI, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
5ulJ3707bk4, 180.000, 190.000, "/m/02_41,/m/03m9d0z"
0uPTYTD-zKE, 11.000, 21.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
6d5rJ9HHqUY, 30.000, 40.000, "/m/014zdl"
NsUPCJA6HaQ, 180.000, 190.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
1Mlh4XHwdSo, 350.000, 360.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
4BJLmPgBgbc, 30.000, 40.000, "/m/06mb1,/t/dd00038"
7DXhuRzKw0A, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
0rcONR4M4h8, 0.000, 10.000, "/m/06mb1,/m/09x0r,/m/0ytgt,/t/dd00013"
J7fNj65xMOc, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
6WCTBEEdIuA, 10.000, 20.000, "/m/032s66"
B0RqcrRL5uM, 1.000, 11.000, "/m/014zdl,/m/04rlf"
JKrghKg6UBU, 260.000, 270.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
EKF7OjlpNqg, 30.000, 40.000, "/m/06mb1,/m/0ngt1,/t/dd00038"
9Tpd4eGwa9o, 100.000, 110.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
G1MAx4Fly9o, 40.000, 50.000, "/m/0ngt1"
Abl3aJaUJ_g, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
JaX8gGsHCEo, 0.000, 10.000, "/m/06mb1,/m/0ngt1"
FOid23PpHKQ, 70.000, 80.000, "/m/0ngt1"
8xrF-zogXY4, 30.000, 40.000, "/m/014zdl,/m/07qsvvw,/m/09x0r"
DGufDP_hf10, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
3i0DMLppaH0, 10.000, 20.000, "/m/032s66,/m/04zjc"
Jte5Sx2ONhI, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
9UNF8LAyCo4, 440.000, 450.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
-M2-Yr7iaKI, 1.000, 11.000, "/m/014zdl,/m/07yv9,/t/dd00129"
rnRVeldqv28, 10.000, 20.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
1K5S91gW6Dg, 7.000, 17.000, "/m/03m9d0z,/t/dd00092"
A27JN5Z7Uhs, 0.000, 5.000, "/m/014zdl"
3xAyd3Esc_Q, 390.000, 400.000, "/m/032s66,/m/09x0r"
2IXudSUpAOo, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
40K80HDkBXg, 390.000, 400.000, "/m/032s66"
MU1383zAS_8, 70.000, 80.000, "/m/0jb2l,/m/0ngt1"
Nwd_UTGfOPQ, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
2_HrVmVAAvE, 0.000, 10.000, "/m/032s66,/m/04zjc"
-fCYj-cFQ5A, 30.000, 40.000, "/m/014zdl,/m/07pxg6y,/m/07qsvvw"
7r2U4BGiRBw, 30.000, 40.000, "/m/014zdl,/m/09x0r"
5K6lLFyBZ34, 10.000, 20.000, "/m/06mb1"
3kh3LkkHyxA, 100.000, 110.000, "/m/019jd,/m/02rlv9,/m/03m9d0z"
h3UhoHIMfpw, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
91vwx-sf6_o, 270.000, 280.000, "/m/014zdl,/m/09x0r,/t/dd00128"
0YkfItywJ0c, 30.000, 40.000, "/m/06mb1"
SerXfjh8zUA, 120.000, 130.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
J8tYcl2XlHo, 480.000, 490.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
4uA1k8m0PmE, 30.000, 40.000, "/m/014zdl,/m/04rlf,/m/07qsvvw"
FxQPQrclApE, 80.000, 90.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
oshlgMU5jYM, 40.000, 50.000, "/m/02_41,/m/03m9d0z"
-Zpj-B_JSD8, 210.000, 220.000, "/m/032s66,/m/073cg4"
0kqL4bQln_M, 0.000, 10.000, "/m/03m9d0z,/m/09x0r,/t/dd00128"
6J47PWNpp5o, 10.000, 20.000, "/m/032s66"
8-6mFfG_JaA, 520.000, 530.000, "/m/032s66"
58TZGR3k9Dc, 510.000, 520.000, "/m/032s66,/m/04zjc"
TftRsY19_GM, 30.000, 40.000, "/m/07qwyj0,/m/0ngt1"
78ouXOOBxfg, 190.000, 200.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
527WEF1q8GY, 160.000, 170.000, "/m/032s66"
CkBKBox7o24, 310.000, 320.000, "/m/04rlf,/m/0ngt1"
3n5QcpNkCbk, 30.000, 40.000, "/m/06mb1,/t/dd00038"
JvlAHVWRHqk, 26.000, 36.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
3fGOCJsYH7w, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
38XqeIjgvqc, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
dAlGUbu-5H0, 200.000, 210.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
5roqeUM4ZDM, 40.000, 50.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
KVwYxmRyUlY, 120.000, 130.000, "/m/0ngt1"
093tkwFNfAI, 30.000, 40.000, "/m/014zdl"
0KaBmzx92gM, 220.000, 230.000, "/m/032s66"
6TiwJf6WOYc, 30.000, 40.000, "/m/06mb1,/t/dd00038"
7Vfw29x42B4, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
5i2gR1ZHq1E, 80.000, 90.000, "/m/06mb1,/m/09x0r,/t/dd00088"
5OGM-MsBf8o, 90.000, 100.000, "/m/06mb1,/m/07pqc89,/m/09x0r"
3VzUjZdZEnU, 7.000, 17.000, "/m/014zdl,/m/04rlf,/m/07qsvvw"
71kwSrYq0kM, 30.000, 40.000, "/m/06mb1,/t/dd00038"
-M_6QcUffug, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
5RK2e4Pj1QQ, 280.000, 290.000, "/m/06mb1,/m/09x0r"
3RcRORTOhcg, 0.000, 4.000, "/m/014zdl,/m/07qsvvw"
-ni8s7HmLCY, 180.000, 190.000, "/m/032s66,/m/04zjc"
0JMqWdQZ--I, 0.000, 10.000, "/m/03m9d0z,/m/07yv9,/m/09x0r"
2OQSobdyPsI, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
NV3cJooFCX4, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
3WwPU4zyorM, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
2wWs7MLxbTk, 30.000, 40.000, "/m/012f08,/m/06mb1,/m/09x0r"
2U0w9xUtMVk, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
NKeDb3H-Ma0, 30.000, 40.000, "/m/07r10fb,/m/0jb2l,/m/0ngt1"
8PAopfvURIc, 10.000, 20.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"
01yceAJm8yM, 190.000, 200.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
1fJXZYQz3M8, 0.000, 9.000, "/m/014zdl"
0KRskefPYuM, 240.000, 250.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
6MsOtK6snvw, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
1BZUSqhKWJg, 40.000, 50.000, "/m/03m9d0z"
0XzGZXpgfFg, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
2z18pilZ7DA, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
5raLaNGUBM4, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
1_dOjpjRcF8, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/t/dd00092"
3GOPuz1NFnA, 28.000, 38.000, "/m/03m9d0z,/t/dd00092"
2iG_e4x7W-k, 250.000, 260.000, "/m/032s66"
3jfzrb6_ut4, 60.000, 70.000, "/m/03m9d0z,/m/09x0r"
THE3cwtU4aw, 130.000, 140.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
0QuAGr_qtZs, 30.000, 40.000, "/m/06mb1,/t/dd00038"
HpWgE39uRzE, 180.000, 190.000, "/m/0ngt1"
LcCfU5_Lwu0, 570.000, 580.000, "/m/02_41,/m/03m9d0z"
0TQmkmGdFdk, 180.000, 190.000, "/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
5JRiLHzqFLE, 30.000, 40.000, "/m/032s66"
Tsbvkb-kbi4, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
gr64fvZEDZ0, 490.000, 500.000, "/m/02_41,/m/03m9d0z"
Ep72tyiL3as, 1.000, 11.000, "/m/0ngt1"
KUeCf_B85bk, 1.000, 11.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
cpbPfVrhoUk, 0.000, 10.000, "/m/02_41,/m/03m9d0z"
6bR2SWUOR4I, 0.000, 10.000, "/m/032s66,/m/09x0r"
BS3GX4RIIT4, 50.000, 60.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
9F-X6htGhfc, 10.000, 20.000, "/m/0ngt1"
55W9no6NOTo, 30.000, 40.000, "/m/06mb1,/t/dd00038"
IMkCjuGlD-s, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
7iYmoby0wEE, 470.000, 480.000, "/m/032s66,/m/04rlf,/m/09x0r"
-m8FiTbRnQI, 7.000, 17.000, "/m/014zdl,/m/07qsvvw"
OPkUTUBZHVE, 320.000, 330.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
MWCa9vPsMR4, 0.000, 6.000, "/m/014zdl,/m/02_41"
2Nti6BUNuoo, 30.000, 40.000, "/m/06mb1"
F9kDti7bPFQ, 80.000, 90.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
07WMiY7QawQ, 170.000, 180.000, "/m/03m9d0z,/t/dd00092"
0-6AL5yJbrc, 28.000, 38.000, "/m/032s66,/m/04zjc"
UCiEsdE2M1k, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
7CdWKvy54gE, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
0qV8A8K4kmA, 70.000, 80.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
KkDHsXEUV-g, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
ezhpMYU_Lso, 110.000, 120.000, "/m/02_41,/m/03m9d0z"
0JS9eT4Wwwk, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
4LJ3ufH9tSY, 40.000, 50.000, "/m/032s66,/m/04zjc"
0dpscnRgekU, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
2nejPPEWqJ8, 320.000, 330.000, "/m/01g50p,/m/03m9d0z,/m/06d_3,/m/07jdr,/m/07rwm0c,/t/dd00092"
2VwSb23oeW8, 190.000, 200.000, "/m/032s66,/m/04zjc"
3dbLTYJmmM0, 150.000, 160.000, "/m/06mb1,/m/07rrlb6,/m/09x0r"
9AjDb1tg8po, 310.000, 320.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
7IOHXf-2Ycs, 30.000, 40.000, "/m/06mb1,/t/dd00038"
2b-tBDoQN2M, 190.000, 200.000, "/m/03m9d0z"
5UttiEguxs0, 60.000, 70.000, "/m/032s66,/m/04rlf"
0sdpG61Nqgs, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/03m9d0z"
3ioyLxM_3rM, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
hHTNpeHBMqs, 60.000, 70.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
2h4xbUnsjnY, 30.000, 40.000, "/m/03m9d0z"
vfRt4FeJ5Mc, 160.000, 170.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
7NGGGMzbPds, 60.000, 70.000, "/m/0jb2l,/m/0ngt1"
ENZQLnCEMh0, 390.000, 400.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
08jTes_lxWU, 0.000, 10.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
6g0oW4IVOzc, 20.000, 30.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
7Bf4HomeqFU, 330.000, 340.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
8WSdV1XO6Ls, 19.000, 29.000, "/m/014zdl,/m/04rlf"
JBWJQCS4SvA, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
3xkQayOhjEg, 30.000, 40.000, "/m/014zdl,/m/04rlf"
HlNqoVpZbaQ, 20.000, 30.000, "/m/02_41,/m/03m9d0z"
NWZK4Mm3aNc, 0.000, 10.000, "/m/0ngt1"
4QqyN2_j47k, 460.000, 470.000, "/m/034srq,/m/03m9d0z,/m/05kq4"
6hsWDnZ6clk, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
3zCK2pKU4yg, 30.000, 40.000, "/m/06mb1"
4exsBa0hRkI, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
G1W6LZJ7_w0, 400.000, 410.000, "/m/02_41,/m/03m9d0z"
1UFmS6EfeXs, 13.000, 23.000, "/m/03m9d0z,/t/dd00092"
CrSSFeBcyX8, 20.000, 30.000, "/m/014zdl,/m/09x0r"
18UWkDuVld4, 60.000, 70.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
3Vn45ZJ1iOA, 15.000, 25.000, "/m/032s66,/m/0_1c"
7LiGXFd8FBY, 70.000, 80.000, "/m/06mb1"
6dr9DYTLOs0, 250.000, 260.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
1WZLZs7wN9M, 180.000, 190.000, "/m/032s66,/m/04rlf"
-BZD5cNDyNc, 380.000, 390.000, "/m/03m9d0z,/t/dd00092"
2v-znXpWilg, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/t/dd00038"
NXvhxekJIAA, 120.000, 130.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
7GhDUEAcfP0, 30.000, 40.000, "/m/06mb1,/t/dd00038"
-FXgPsF8hqk, 120.000, 130.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
-FRz2m7Dg1I, 10.000, 20.000, "/m/06mb1"
6Nc0yKRpYRE, 450.000, 460.000, "/m/014zdl"
-M0Sh9gBDEk, 30.000, 40.000, "/m/03m9d0z,/t/dd00092"
7rcNxVmDiCs, 100.000, 110.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
1hDB9vb-gOk, 240.000, 250.000, "/m/03m9d0z,/t/dd00092"
CPbqvVooEC0, 30.000, 40.000, "/m/014zdl"
5cYQOqeZ67E, 22.000, 32.000, "/m/014zdl"
r8LWlOQvTA4, 30.000, 40.000, "/m/02_41,/m/03m9d0z"
F3EsxKczmg8, 20.000, 30.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
4iQgJwwG150, 310.000, 320.000, "/m/06mb1"
THsmh9uOT-Q, 260.000, 270.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
7k-IWLvVpbM, 540.000, 550.000, "/m/032s66"
PPTlyK9zrqI, 0.000, 10.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
3RbD5ZbKCIo, 30.000, 40.000, "/m/02_41,/m/03m9d0z,/t/dd00092"
7HB07_FYDfo, 310.000, 320.000, "/m/032s66"
CHAn5rwjZ2Y, 30.000, 40.000, "/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038"
-HmPEb_Ed3w, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
0WkBU1XtQnI, 80.000, 90.000, "/m/03m9d0z,/t/dd00092"
4r-dZQoswqY, 30.000, 40.000, "/m/019jd,/m/02rlv9,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
CWYk8PLF8CA, 150.000, 160.000, "/m/014zdl,/m/04rlf,/m/06bxc,/m/0glt670"
C2SwHKGSCZo, 0.000, 9.000, "/m/014zdl,/m/07qsvvw"
BKvQQ-9jl5k, 11.000, 21.000, "/m/03m9d0z,/m/05kq4,/t/dd00092"
67EMdxF7inQ, 210.000, 220.000, "/m/032s66"
NutbF86pqWw, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
Aq-o9Eve-Oo, 1.000, 11.000, "/m/014zdl,/m/07qsvvw"
29YeUXh--R4, 30.000, 40.000, "/m/032s66"
3ULscVAPW0A, 30.000, 40.000, "/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
5xatuG6RWRE, 370.000, 380.000, "/m/032s66"
2ByY3kMCIGg, 1.000, 11.000, "/m/014zdl,/m/07qsvvw"
6h6NiYJMhXs, 470.000, 480.000, "/m/032s66"
64ciLJDuHwk, 10.000, 20.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
CmxNOfW-fYs, 30.000, 40.000, "/m/014zdl,/m/09x0r"
3GMfQl667Qk, 100.000, 110.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
8GFkCeLfBgE, 0.000, 8.000, "/m/014zdl"
-AymlqMV-kU, 70.000, 80.000, "/m/03m9d0z,/t/dd00092"
32-HCWZNzBo, 140.000, 150.000, "/m/032s66,/m/04zjc"
UAqKWBqlvTQ, 30.000, 40.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
SkSBiXTHM-8, 270.000, 280.000, "/m/0jb2l,/m/0ngt1"
1fPEpfE9mpc, 30.000, 40.000, "/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
RdUGqM-ZTrM, 17.000, 27.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
3wChkVShMSw, 13.000, 23.000, "/m/014zdl"
LaKsiPhzeGc, 110.000, 120.000, "/m/06mb1,/m/0jb2l,/m/0ngt1"
N6nW9vscUnw, 240.000, 250.000, "/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
3OoNu21S3h8, 28.000, 38.000, "/m/014zdl,/m/07qsvvw"
6Ml5b20mF3U, 0.000, 10.000, "/m/06mb1,/m/07r10fb"
7_3s8ef8H0s, 30.000, 40.000, "/m/06mb1,/t/dd00038"
BjRT-6UW_G8, 3.000, 13.000, "/m/014zdl"
3Vq-kZzpSUM, 30.000, 40.000, "/m/032s66"
7qeEs3ahSm4, 60.000, 70.000, "/m/032s66"
2Gdc-JF2tp8, 30.000, 40.000, "/m/06mb1,/t/dd00038"
3oMgiFKPBxg, 440.000, 450.000, "/m/03m9d0z"
5zt4qQAub20, 40.000, 50.000, "/m/0jb2l,/m/0ngt1"
